"","term","E","P","A","instcodes"
"471","relieve",1.28,0.97,-0.18," 01 111111111 100"
"472","relish",0.83,0.85,0.55," 01 100000001 000"
"473","remember",1.83,1.28,-0.21," 01 100100000 010"
"474","remind",1.03,0.93,0.25," 10 111111111 100"
"475","renounce",-1.2,0.65,0.74," 10 100100110 010"
"476","repel",-0.82,1.04,0.87," 10 001100001 010"
"477","reprimand",-0.07,1.36,-0.27," 10 111111111 000"
"478","reproach",-0.8,0.64,0.07," 10 111111111 100"
"479","repulse",-1.43,0.62,0.69," 01 001100001 100"
"480","rescue",2.77,2.78,2.03," 10 101101010 010"
"481","respect",1.71,1.4,-0.31," 01 111111111 100"
"482","restrain",0.17,1.1,0.29," 10 001001011 101"
"483","revere",0.78,0.61,-0.67," 01 111111111 000"
"484","rib",-0.22,0.09,1.23," 10 110110011 000"
"485","ride",-1.26,0.33,1.14," 10 111111111 000"
"486","ridicule",-1.96,-0.39,1.21," 10 111111111 000"
"487","rile",-1.38,0.35,1.72," 01 111111111 000"
"488","rob",-2.76,0.59,1.37," 10 111000000 000"
"489","rook",-1.81,0.5,1.43," 01 010000000 000"
"490","rouse",0.11,0.66,1.51," 10 100101011 100"
"491","rush",-0.68,0.81,1.31," 10 110011011 100"
"492","satisfy",2.01,1.36,0.56," 01 111111111 100"
"493","save",2.55,2.11,1.26," 10 101101110 100"
"494","scare",-1.37,0.89,1.85," 01 111111111 100"
"495","scold",-0.84,1.02,0.51," 10 111111111 000"
"496","scorn",-1.57,0.85,0.88," 01 111111111 000"
"497","scrutinize",0.09,0.88,-0.08," 10 111111111 100"
"498","search",-0.81,1.65,0.67," 10 001000000 001"
"499","seduce",0.15,1.56,0.92," 01 000000001 001"
"500","seize",-1.12,2.1,1.65," 10 001000000 011"
"501","sentence",-1.15,1.71,-0.46," 10 001000000 010"
"502","serenade",1.43,0.74,0.84," 10 000000011 000"
"503","serve",0.29,-0.18,-0.17," 10 110100010 100"
"504","shackle",-1.12,1.22,0.2," 10 001000000 001"
"505","shaft",-2.13,0.61,1.26," 01 111110010 000"
"506","shame",-1.74,0.15,-0.22," 01 111111111 000"
"507","shield",0.79,1.55,0.19," 10 001100000 010"
"508","shock",-1.04,1.01,1.5," 01 111111111 000"
"509","shoot",-2.68,1.14,1.71," 10 001000000 101"
"510","shun",-1.38,-0.01,-0.25," 01 100100111 010"
"511","shush",-0.45,0.94,-0.48," 10 111111111 000"
"512","signal",0.43,0.43,0.53," 10 011100000 010"
"513","silence",-1.05,1.79,-0.19," 10 111111111 000"
"514","sing_to",1.12,0.41,0.86," 10 000000011 100"
"515","sit_next_to",0.97,0.51,-0.04," 10 111111111 000"
"516","slay",-3.2,1.35,2.13," 10 101000000 101"
"517","sleep_with",1.69,1.62,1.63," 10 000000001 001"
"518","slight",-1.5,0.11,0.25," 01 110100010 000"
"519","smile_at",1.9,0.82,-0.11," 10 111111111 000"
"520","smother",-1.63,1.26,0," 10 101000000 001"
"521","snub",-1.86,0.64,0.67," 01 100100000 010"
"522","snuggle",1.74,1.12,-0.1," 10 000000011 001"
"523","sock",-1.64,1.16,2.08," 10 101000000 001"
"524","soft_soap",-0.66,0.17,0.31," 01 110101010 000"
"525","soothe",1.73,1.09,-1.26," 10 111111111 100"
"526","speak_to",1.48,1.11,0.62," 10 111111111 000"
"527","spoil",-1.72,0.19,0.14," 01 000000010 000"
"528","spoof",-0.14,0.35,1.63," 01 110110110 000"
"529","spook",-1.08,0.51,1.45," 01 111001100 000"
"530","spurn",-1.24,0.56,0.42," 01 100100101 010"
"531","stall",-0.94,0.66,0.1," 01 111111111 000"
"532","startle",-0.69,0.34,1.23," 01 111111111 000"
"533","steal_from",-2.78,-0.46,1.64," 01 011100010 000"
"534","stop",-0.04,1.48,0.27," 10 111111111 100"
"535","strangle",-2.93,1.66,1.23," 10 101000000 001"
"536","strip",-0.22,1.33,1.88," 10 001001001 101"
"537","stroke",1.55,1,0.36," 10 000001011 101"
"538","study",0.69,0.19,-0.71," 01 111111111 000"
"539","stun",-0.56,1.41,1.05," 01 111111111 000"
"540","stymie",-1.12,0.99,0.19," 01 001100010 010"
"541","subdue",-0.48,1.85,0.39," 10 001101010 001"
"542","subjugate",-1.05,2.13,0.26," 10 000100000 010"
"543","submit_to",-0.76,-0.99,-0.53," 10 001101011 000"
"544","sue",-1.16,1.13,-0.06," 10 011000000 010"
"545","summon",0.06,1.55,-0.37," 10 111111111 010"
"546","supervise",0.39,1.59,-0.55," 10 111111110 010"
"547","support",1.64,2.2,0.17," 10 110101010 010"
"548","surprise",0.78,0.86,1.02," 10 111111111 000"
"549","suspect",-0.86,-0.18,-0.24," 01 111111111 000"
"550","sweet_talk",0.35,0.22,0.9," 01 111111111 000"
"551","swindle",-2.11,0.11,1.32," 01 010000000 000"
"552","tackle",-0.75,1.72,2.1," 10 001010000 001"
"553","talk_to",1.57,0.96,-0.03," 10 111111111 100"
"554","tantalize",-0.07,0.98,1.33," 01 111111111 100"
"555","tap",0.14,-0.06,-0.66," 10 110001011 001"
"556","taunt",-1.61,-0.11,1.83," 10 111100111 000"
"557","teach",1.91,2.21,-0.27," 10 111111111 100"
"558","tease",-1.01,-0.02,1.48," 10 111111111 000"
"559","tempt",-0.96,1.11,1.21," 01 111111111 100"
"560","terrorize",-2.49,1.37,1.79," 01 001100000 100"
"561","test",0.24,1.2,-0.81," 10 000011100 100"
"562","thank",1.91,1.69,-0.45," 10 111111111 000"
"563","threaten",-1.63,0.75,1.71," 10 111111111 000"
"564","thrill",1.68,1.51,1.75," 01 100000011 000"
"565","tickle",0.51,0.33,1.66," 10 000000011 001"
"566","tip",1.29,0.84,-0.29," 10 010000000 000"
"567","titillate",0.57,0.98,1.58," 01 000000001 000"
"568","toast",1.47,1.19,0.12," 10 100100010 010"
"569","torment",-2.51,0.25,1.59," 10 111111111 100"
"570","torture",-2.99,0.98,0.89," 10 001000000 101"
"571","train",1.24,1.56,0.12," 10 111111111 000"
"572","trap",-0.85,1.54,1.09," 01 011100000 000"
"573","treat",1.74,1.39,0.11," 10 100000011 100"
"574","trick",-1.19,0.6,1.05," 01 111100010 000"
"575","trust",2.11,0.99,-0.74," 01 111111111 100"
"576","underestimate",-1.01,-0.35,0.12," 01 111111000 100"
"577","undermine",-1.74,0.34,0.25," 01 011110100 010"
"578","understand",2.19,1.38,-0.02," 01 111111111 000"
"579","undress",0.63,1.2,0.67," 10 000001011 101"
"580","unnerve",-0.98,0.65,0.66," 01 111111111 000"
"581","uplift",1.63,1.22,-0.08," 01 111111111 000"
"582","upset",-1.31,0.68,1.23," 01 111111111 000"
"583","upstage",-0.55,0.89,1.04," 01 111111111 010"
"584","urge",0.6,1.24,0.34," 10 111111111 000"
"585","use",-2.13,-0.02,0.49," 01 111100100 010"
"586","value",1.61,1.35,-0.23," 01 111111111 100"
"587","vanquish",-1.36,1.86,1.23," 10 000100000 010"
"588","vex",-1.04,0.63,0.9," 01 111111111 000"
"589","victimize",-2.35,0.88,1.45," 10 011000001 000"
"590","visit",1.73,0.7,0.03," 10 111111111 010"
"591","waken",0.14,0.62,0.42," 10 100001010 001"
"592","warn",1.43,1.43,0.57," 10 111111111 010"
"593","watch",0.12,0.29,-0.76," 10 111111111 000"
"594","welcome",1.82,1.44,0.36," 10 111111111 010"
"595","wheedle",-1.4,-0.23,1.28," 10 111111111 000"
"596","whip",-2.15,0.81,1.5," 10 001000011 001"
"597","work",0.08,1.01,0.69," 10 010010010 100"
"598","worship",-0.33,-0.08,0.02," 01 100100111 000"
"599","wrong",-2.43,-0.25,0.7," 01 111111111 000"
"600","zap",-1.02,1.29,2.13," 10 001010000 001"
