"","term","E","P","A","instcodes"
"468","throttle",-1.27,2.07,1.02," 10 101000000 001"
"469","thwart",-0.19,0.16,0," 01 001100000 010"
"470","tickle",1.24,0.12,2," 10 000000011 001"
"471","tie_up",-0.48,0.46,1.35," 10 001000000 001"
"472","tolerate",0.49,1.33,0.23," 01 111111111 000"
"473","torture",-2.95,0.03,1.37," 10 001000000 101"
"474","touch",1.89,0.4,0.8," 10 111111111 101"
"475","trap",-0.98,0.69,1.27," 01 011100000 000"
"476","trick",-1.17,-0.3,1.06," 01 111100010 000"
"477","trust",0.67,-0.57,-0.3," 01 111111111 100"
"478","understand",1.12,1.06,0.08," 01 111111111 000"
"479","undress",1.14,0.89,0.64," 10 000001011 101"
"480","value",1.11,1.26,-0.38," 01 111111111 100"
"481","victimize",-2.67,0.57,1.49," 10 011000001 000"
"482","vindicate",0.74,-1.7,-1.21," 10 001100000 010"
"483","visit",1.54,1.11,1.03," 10 111111111 010"
"484","vote_against",0.26,-0.01,0," 10 000100000 010"
"485","vote_for",1.22,1.36,0.72," 10 000100000 010"
"486","wake",-1.83,-0.24,0.63," 10 100001010 001"
"487","warn",0.61,2.11,0.77," 10 111111111 010"
"488","watch",-0.14,0.34,0.28," 10 111111111 000"
"489","waylay",-1.38,1.28,1.06," 10 001000000 010"
"490","wed",1.27,0.33,1.04," 10 000000001 010"
"491","welcome",2.22,1.26,0.65," 10 111111111 010"
"492","whack",-0.42,0.3,1.11," 10 101001010 001"
"493","whip",-1.35,0.3,0.65," 10 001000011 001"
"494","whisper_about",-1.7,-1.04,0.98," 01 100100000 010"
"495","whisper_to",-0.75,-0.56,-0.26," 10 111111111 000"
"496","woo",0.41,0.17,-0.04," 10 000000001 000"
"497","worship",1.02,-0.31,-0.36," 01 100100111 000"
"498","wound",-3.05,-0.14,0.2," 10 001001000 101"
