"","term","E","P","A","instcodes"
"473","remember",1.93,1.275,-0.36," 01 100100000 010"
"474","remind",0.88,0.87,0.085," 10 111111111 100"
"475","renounce",-1.225,0.735,0.655," 10 100100110 010"
"476","repel",-1.055,0.735,0.68," 10 001100001 010"
"477","reprimand",-0.12,1.28,0.105," 10 111111111 000"
"478","reproach",-0.72,0.795,0.01," 10 111111111 100"
"479","repulse",-1.575,0.445,0.585," 01 001100001 100"
"480","rescue",2.59,2.27,1.625," 10 101101010 010"
"481","respect",1.85,1.39,-0.385," 01 111111111 100"
"482","restrain",-0.145,1.01,0.49," 10 001001011 101"
"483","revere",0.775,0.19,-0.47," 01 111111111 000"
"484","rib",-0.385,0.22,1.16," 10 110110011 000"
"485","ride",-1.35,0.28,0.99," 10 111111111 000"
"486","ridicule",-1.895,-0.245,1.055," 10 111111111 000"
"487","rile",-1.21,0.33,1.69," 01 111111111 000"
"488","rob",-2.885,0.76,1.03," 10 111000000 000"
"489","rook",-1.645,0.545,1.055," 01 010000000 000"
"490","rouse",0.045,0.57,1.28," 10 100101011 100"
"491","rush",-0.49,0.565,1.285," 10 110011011 100"
"492","satisfy",1.885,1.205,0.385," 01 111111111 100"
"493","save",2.595,1.855,1.08," 10 101101110 100"
"494","scare",-1.31,0.885,1.56," 01 111111111 100"
"495","scold",-0.625,1.175,0.345," 10 111111111 000"
"496","scorn",-1.515,0.67,0.755," 01 111111111 000"
"497","scrutinize",0.025,0.63,-0.12," 10 111111111 100"
"498","search",-0.87,1.385,0.645," 10 001000000 001"
"499","seduce",-0.01,1.2,0.95," 01 000000001 001"
"500","seize",-1.185,1.805,1.39," 10 001000000 011"
"501","sentence",-1.17,1.62,-0.155," 10 001000000 010"
"502","serenade",1.23,0.605,0.08," 10 000000011 000"
"503","serve",0.595,0.125,-0.19," 10 110100010 100"
"504","shackle",-1.45,0.675,0.565," 10 001000000 001"
"505","shaft",-2.045,0.57,1.255," 01 111110010 000"
"506","shame",-1.855,0.085,0.235," 01 111111111 000"
"507","shield",0.77,1.23,0.03," 10 001100000 010"
"508","shock",-1.075,0.97,1.63," 01 111111111 000"
"509","shoot",-2.785,1.285,1.505," 10 001000000 101"
"510","shun",-1.32,-0.07,0.065," 01 100100111 010"
"511","shush",-0.34,0.77,-0.315," 10 111111111 000"
"512","signal",0.415,0.435,0.59," 10 011100000 010"
"513","silence",-0.925,1.45,-0.295," 10 111111111 000"
"514","sing_to",1.245,0.52,0.37," 10 000000011 100"
"515","sit_next_to",1.085,0.375,-0.08," 10 111111111 000"
"516","slay",-3.315,0.895,1.735," 10 101000000 101"
"517","sleep_with",1.38,0.935,1.265," 10 000000001 001"
"518","slight",-1.56,0.395,0.33," 01 110100010 000"
"519","smile_at",1.95,1.13,0.065," 10 111111111 000"
"520","smother",-1.73,1.09,0.335," 10 101000000 001"
"521","snub",-1.895,0.525,0.615," 01 100100000 010"
"522","snuggle",1.89,1.125,-0.235," 10 000000011 001"
"523","sock",-1.83,1.755,2.235," 10 101000000 001"
"524","soft_soap",-0.365,0.19,0.37," 01 110101010 000"
"525","soothe",1.865,1.29,-1.14," 10 111111111 100"
"526","speak_to",1.545,0.875,0.575," 10 111111111 000"
"527","spoil",-1.1,0.325,0.24," 01 000000010 000"
"528","spoof",-0.235,0.265,1.385," 01 110110110 000"
"529","spook",-1.02,0.445,1.555," 01 111001100 000"
"530","spurn",-1.265,0.69,0.405," 01 100100101 010"
"531","stall",-0.96,0.665,0.195," 01 111111111 000"
"532","startle",-0.525,0.26,1.1," 01 111111111 000"
"533","steal_from",-3.085,0.02,1.35," 01 011100010 000"
"534","stop",0.13,1.445,0.26," 10 111111111 100"
"535","strangle",-2.86,1.445,0.815," 10 101000000 001"
"536","strip",-1,1.015,1.57," 10 001001001 101"
"537","stroke",1.185,0.64,0.12," 10 000001011 101"
"538","study",0.48,0.09,-0.545," 01 111111111 000"
"539","stun",-0.455,1.365,1.055," 01 111111111 000"
"540","stymie",-0.875,0.575,0.31," 01 001100010 010"
"541","subdue",-0.345,1.295,0.095," 10 001101010 001"
"542","subjugate",-1.04,1.585,0.61," 10 000100000 010"
"543","submit_to",-0.445,-0.645,-0.29," 10 001101011 000"
"544","sue",-1.015,1.28,0.515," 10 011000000 010"
"545","summon",0.085,1.37,-0.21," 10 111111111 010"
"546","supervise",0.375,1.385,-0.14," 10 111111110 010"
"547","support",1.63,2.065,0.17," 10 110101010 010"
"548","surprise",0.785,0.94,1.22," 10 111111111 000"
"549","suspect",-0.915,-0.075,-0.27," 01 111111111 000"
"550","sweet_talk",0.225,0.13,0.51," 01 111111111 000"
"551","swindle",-2.315,0.56,1.35," 01 010000000 000"
"552","tackle",-0.605,1.765,2.105," 10 001010000 001"
"553","talk_to",1.595,0.645,-0.1," 10 111111111 100"
"554","tantalize",-0.615,0.88,1.26," 01 111111111 100"
"555","tap",0.345,-0.075,-0.245," 10 110001011 001"
"556","taunt",-1.515,-0.085,1.575," 10 111100111 000"
"557","teach",1.61,1.94,-0.025," 10 111111111 100"
"558","tease",-0.735,0.06,1.58," 10 111111111 000"
"559","tempt",-0.875,0.8,0.825," 01 111111111 100"
"560","terrorize",-2.635,1.605,1.515," 01 001100000 100"
"561","test",0.135,0.88,-0.38," 10 000011100 100"
"562","thank",2.13,1.95,-0.445," 10 111111111 000"
"563","threaten",-1.705,0.555,1.75," 10 111111111 000"
"564","thrill",1.525,1.38,1.6," 01 100000011 000"
"565","tickle",0.445,0.555,1.595," 10 000000011 001"
"566","tip",1.235,0.765,-0.17," 10 010000000 000"
"567","titillate",0.455,0.865,1.605," 01 000000001 000"
"568","toast",1.37,0.84,0.33," 10 100100010 010"
"569","torment",-2.555,0.415,1.375," 10 111111111 100"
"570","torture",-2.955,0.775,0.675," 10 001000000 101"
"571","train",1.19,1.565,0.435," 10 111111111 000"
"572","trap",-0.945,0.95,0.995," 01 011100000 000"
"573","treat",1.625,1.19,0.315," 10 100000011 100"
"574","trick",-1.24,0.625,1.195," 01 111100010 000"
"575","trust",2.19,1.17,-0.4," 01 111111111 100"
"576","underestimate",-1.03,-0.105,0.195," 01 111111000 100"
"577","undermine",-1.795,0.535,0.155," 01 011110100 010"
"578","understand",2.015,0.925,0.01," 01 111111111 000"
"579","undress",0.63,1.14,0.46," 10 000001011 101"
"580","unnerve",-0.9,0.605,0.865," 01 111111111 000"
"581","uplift",1.625,1.08,-0.05," 01 111111111 000"
"582","upset",-1.255,0.54,1.105," 01 111111111 000"
"583","upstage",-0.815,0.975,1.165," 01 111111111 010"
"584","urge",0.705,1.35,0.265," 10 111111111 000"
"585","use",-2.22,0.305,0.59," 01 111100100 010"
"586","value",1.735,1.09,-0.155," 01 111111111 100"
"587","vanquish",-1.405,1.69,1.025," 10 000100000 010"
"588","vex",-1.275,0.67,0.905," 01 111111111 000"
"589","victimize",-2.255,0.77,1.055," 10 011000001 000"
"590","visit",1.73,0.71,0.145," 10 111111111 010"
"591","waken",0.17,0.58,0.51," 10 100001010 001"
"592","warn",1.46,1.315,0.575," 10 111111111 010"
"593","watch",0.07,0.46,-0.71," 10 111111111 000"
"594","welcome",1.88,1.215,0.35," 10 111111111 010"
"595","wheedle",-1.06,0.115,0.995," 10 111111111 000"
"596","whip",-2.165,0.59,1.185," 10 001000011 001"
"597","work",0.07,1.01,0.505," 10 010010010 100"
"598","worship",-0.235,-0.305,-0.34," 01 100100111 000"
"599","wrong",-2.42,0.03,0.595," 01 111111111 000"
"600","zap",-1.09,1.12,1.835," 10 001010000 001"
