"","term","E","P","A","instcodes"
"467","threaten",-2.025,0.335,1.13," 10 111111111 000"
"468","throttle",-1.715,1.165,0.8," 10 101000000 001"
"469","thwart",-0.595,0.12,0.43," 01 001100000 010"
"470","tickle",1.125,0.555,1.465," 10 000000011 001"
"471","tie_up",-1.24,0.135,0.635," 10 001000000 001"
"472","tolerate",0.68,1.27,0.445," 01 111111111 000"
"473","torture",-3.285,0.125,1.03," 10 001000000 101"
"474","touch",1.285,0.1,0.33," 10 111111111 101"
"475","trap",-1.235,0.12,1.03," 01 011100000 000"
"476","trick",-1.365,-0.055,0.9," 01 111100010 000"
"477","trust",1.32,0.78,-0.095," 01 111111111 100"
"478","understand",1.53,1.17,-0.095," 01 111111111 000"
"479","undress",0.715,0.61,0.665," 10 000001011 101"
"480","value",1.24,1.315,0.41," 01 111111111 100"
"481","victimize",-2.65,0.49,1.155," 10 011000001 000"
"482","vindicate",0,-0.565,-0.455," 10 001100000 010"
"483","visit",1.77,0.8,0.6," 10 111111111 010"
"484","vote_against",0.025,0.175,-0.07," 10 000100000 010"
"485","vote_for",1.085,1.08,0.41," 10 000100000 010"
"486","wake",-0.54,-0.025,0.505," 10 100001010 001"
"487","warn",1.025,1.875,0.725," 10 111111111 010"
"488","watch",0.09,0.56,0.135," 10 111111111 000"
"489","waylay",-1.845,0.265,0.725," 10 001000000 010"
"490","wed",1.525,1.175,1.1," 10 000000001 010"
"491","welcome",2.085,0.785,0.22," 10 111111111 010"
"492","whack",-1.09,0.21,0.575," 10 101001010 001"
"493","whip",-2.17,-0.04,0.37," 10 001000011 001"
"494","whisper_about",-1.84,-1.035,0.96," 01 100100000 010"
"495","whisper_to",-0.81,-0.715,0.06," 10 111111111 000"
"496","woo",0.49,0.16,0.52," 10 000000001 000"
"497","worship",0.515,0.17,-0.185," 01 100100111 000"
"498","wound",-2.85,-0.055,0.29," 10 001001000 101"
